id,username,yearregistered,lastlogin,country,geekfriends,geekfriends_total,guilds,guild_total
725007,jakobcreutzfeldt,2013,2024-06-17,United Kingdom,"['airjudden', 'aniaga', 'Ashiefan', 'BeatPosse', 'bentlarsen', 'calvinboy24', 'cfarrell', 'chadnorth', 'Charles Vasey', 'CmdrOverbite', 'Cole Wehrle', 'dartmoorgeek', 'DaveM1', 'Dieroll Honker', 'eddy_sterckx', 'ennui', 'ericmwalters', 'ExeterGeek', 'FlashPan', 'GeorgeMo', 'GREEK GAMES', 'h00sha', 'Helruyn', 'Herr Dr', 'Ilikegames', 'irratejon', 'JasonC', 'jimdauphinais', 'Jocab', 'junkers', 'justaneye', 'kastrologos', 'M St', 'MScrivner', 'nomoredroids', 'Nushura', 'partangel', 'Patrick Carroll', 'RaffertyA', 'relequestual', 'rorschah', 'russ', 'sbszine', 'sgosaric', 'sixthecat', 'SkyRider', 'Sphere', 'steve perkins', 'swampers', 'tainio', 'TDMD', 'Tekopo', 'theasaris', 'TheMP', 'TomAbromaitis', 'tommynomad', 'Trio14', 'wajdag1', 'wernervoss']",59,"['90', '259', '285', '938', '1293', '1303', '1660', '1674', '3663']",9
1444167,romjecb1,2016,2024-04-20,United Kingdom,['MaelstromUK'],1,[],0
132151,Mondior,2007,2024-06-30,United States,"['-=Dani=-', 'Asyncritus', 'captkayoss', 'ChemEng', 'ColtsFan76', 'Dreadnaut87', 'endlsdremr', 'Erulisse', 'figarojones', 'HallowedLurker', 'Howitzer_120mm', 'Jeremiah_Lee', 'lawmama', 'marnaudo', 'mhil88', 'midnightfaerie', 'Miss Panda', 'Omyness', 'rattinox', 'RicochetRita', 'rufus stone', 'starspangledgirl', 'stormseeker75', 'TamiWhitsett', 'TedBundy', 'Thaadd', 'thejaimee', 'topherr', 'UndeadViking', 'wilsonza', 'Zambo', 'zefquaavius', 'Zombiegod']",33,"['24', '109', '395', '746', '856', '1303', '4030']",7
264736,Shredding Day,2009,2024-06-15,United States,[],0,"['857', '1290', '2133']",3
418074,Fnoffen,2011,2022-07-13,Sweden,"['MrAtoni', 'RobDuckling']",2,"['2392', '2998']",2
100874,pistilli,2006,2024-06-30,United States,"['aboardgamebarrage', 'Action Andy', 'BeyondSolitaire', 'BohnanZar', 'candidrum', 'cfarrell', 'charlest', 'Cole Wehrle', 'darker', 'Doccabet', 'dthurston', 'Fubeca', 'GameMasterX0', 'Games by Gord!', 'Gyges', 'InkaRobot', 'james1282', 'jameystegmaier', 'jessebilger', 'kashisaur', 'MakeSnowflakes', 'markbesada', 'mfl134', 'MikeDiLisio', 'Miketannenbaum', 'Murraculous', 'Neilan', 'NoPunIncluded', 'octarock', 'okmzrazor', 'Olafslomp', 'paxtt', 'prismofeverything', 'punkin312', 'Quinns', 'rahdo', 'RayK7887', 'Roycannaday', 'SamHealey', 'Samurai_XtC', 'sirgrummore', 'tedv', 'ThatsWhatJenniSaid', 'The Innocent', 'tiagoVIP', 'tjshields', 'TomChick', 'TomVasel', 'Tropicana55', 'Tylersnotes', 'VWValker', 'WPISteve', 'ZeeGarcia']",53,"['1290', '1438', '3098', '3236', '3623']",5
316817,nomoredroids,2010,2024-06-30,United States,"['Ed Beach', 'Herr Dr', 'jcarnehl', 'kisner', 'MarkHerman', 'nix342', 'ScottH', 'Simon7itch', 'Srednop', 'thechangingman', 'TwirlingTF', 'ZackStack']",12,"['577', '857', '1376', '2044', '2122', '2708', '3656']",7
667826,heikman,2013,2024-06-19,Germany,"['Arggg', 'Banthalos', 'benisace', 'Calxx55', 'CosmicBerlin', 'Crensh3000ad', 'cthugr', 'Der goldene Reiter', 'Fechna', 'flying_neko', 'gloriousgonzo', 'Grant', 'hellp', 'hobnob', 'jdclewis', 'Joe Dizzy', 'knurps', 'lalomartins', 'lionhawk', 'lisaabbott78', 'Luppas', 'Matja', 'nehu', 'OberstDan', 'Philipp Klarmann', 'PunTheHun', 'rmf_', 'Saxofaxo', 'Sunchaser', 'superjosef', 'Tankbuster', 'Xarlos']",32,[],0
953278,HunterT,2014,2024-06-30,United States,"['brettus', 'DaveF99', 'DrNate', 'frodo74', 'JohnnyOffice', 'jtt005', 'nocola', 'paulcoxe', 'TomVasel', 'tzgardner', 'vulcan_princess', 'ZeeGarcia']",12,"['24', '2246', '3649', '3831']",4
2280543,wagoncat,2019,2024-06-30,Norway,['sennaho'],1,['1303'],1
1754637,lastlion,2018,2022-10-20,United States,[],0,['2000'],1
3438936,DaddymattP,2023,2023-02-09,New Zealand,"['Firetigeress', 'Lexa_Dixon']",2,[],0
1105876,thekushan,2015,2024-06-30,United States,[],0,['2898'],1
1804209,morangen,2018,2024-06-29,United States,[],0,['2924'],1
1321863,varneysa,2016,2024-06-20,United States,['Rachelthfirst'],1,[],0
884735,kdlecluy,2014,2024-06-29,Belgium,['wjw01'],1,"['2044', '3624', '3965']",3
825845,gjjaros,2014,2024-06-30,United States,"['Aiscool', 'BlueMoai', 'CleverGamer', 'CleverMaxine', 'cosine', 'CrimsonRiver', 'Dt92stang', 'E Simon', 'ex1st', 'GoEn', 'HKuryliw', 'jasonbrooks', 'kekros', 'kirklandsigs', 'kmatejka', 'Motherof2Dragons', 'nom is', 'OHmysteries', 'Omniurge', 'PN6728', 'Prospereau', 'rahdo', 'Revinar', 'shadow159753', 'SirValence', 'trotzkie', 'unicoherent', 'Viewtiful_Justin', 'Yekrats', 'z28mtd', 'zuzusdad']",31,"['1145', '1294', '1325', '1589', '1842', '1994', '2008', '2014', '2077', '2102', '2215', '2248', '2352', '2425', '2890', '3321']",16
574449,frogert_poj,2012,2023-10-26,Canada,['Byrns'],1,[],0
684375,sador42,2013,2024-05-19,United States,[],0,"['1589', '3224']",2
756423,sr_pixel,2013,2024-05-01,Mexico,"['darkbop', 'mlechuga']",2,[],0
663969,Jlzachary1,2013,2024-06-04,United States,[],0,['111'],1
963716,kingmoeha,2014,2024-06-30,Netherlands,"['Phreakyhamster', 'topstefan', 'viezemies', 'Yuan Lin']",4,[],0
2555080,danalytics,2020,2024-06-30,Germany,['Funta'],1,[],0
2065350,cerry,2019,2024-06-28,Netherlands,['casca2k19'],1,[],0
242017,KOS83,2009,2024-06-19,Italy,[],0,['1569'],1
1640144,evanrchristo,2017,2024-06-13,United States,[],0,['3332'],1
1369811,vir3ns,2016,2024-06-30,Poland,"['Domeru', 'Gargie', 'geoburak', 'GrzeL', 'habert', 'huginmunin', 'hutriel', 'Iljake', 'irohrulez', 'j_tarb', 'Kaldrin', 'Kennin', 'LisaWyns', 'Liza91', 'lukwych', 'Maeve_1981', 'magic_erwt', 'Mark_VA', 'Maszto', 'Morachidi', 'rattkin', 'ROADRUNN3R', 'sf13sh', 'strud', 'Sturmo', 'Vespertili0', 'zeluch']",27,['1303'],1
85253,DrakeStorm,2006,2024-06-30,United States,"['alfonzos', 'larsk7', 'SaiSaysPlayGo', 'Sysyphuss']",4,['544'],1
2603614,WalexG,2020,2024-06-30,United States,"['Ameen_p', 'ascalhoon', 'awtyler', 'benhackman', 'BigMaki', 'blindfaeth', 'BNehme', 'BPRJax', 'BuddyJPike', 'cannoneer', 'codename001', 'DapperDesigner', 'Darkhorse602', 'DarrellKH', 'davidmann', 'Deadbody84', 'diometes', 'dumbdiety', 'eightbic', 'escheriv', 'gbe275', 'gpnoe13', 'irwing0', 'IWasLeft2Die', 'james12', 'JavaGameHausCafe', 'jaxmilners', 'Leberus', 'magic2c', 'mcpbap', 'MeeplesCourt', 'pastorarod', 'PCBToxin', 'pole287', 'Rabk', 'RealityExists', 'ruby917', 'secondofthenew', 'shanev316', 'skaughty', 'Skean_du', 'slashlizard', 'Soppas', 'tiagoVIP', 'topherf', 'vruthav', 'Woggers', 'yodamus', 'z.b.brox']",49,"['1259', '3250', '3366', '3455']",4
3372985,qba0018,2022,2024-06-30,Switzerland,[],0,['4326'],1
972115,filipovi,2014,2024-06-30,Germany,[],0,"['1303', '1622', '1999', '2998']",4
1165002,D3MIG0D,2015,2024-06-30,Ukraine,['SamsVirt'],1,[],0
260355,JRLade,2009,2024-06-30,Canada,['meepleguy'],1,[],0
1689269,walhallafive,2017,2023-01-07,United States,[],0,['24'],1
2582,Kavi,2002,2023-09-09,Italy,"['butch', 'MaBi']",2,[],0
481844,da_sandvich,2012,2024-06-24,Germany,"['joshdl', 'yuvalw']",2,['1290'],1
648330,romanbode,2013,2024-06-30,United Kingdom,"['darcin cole', 'eadred', 'TW Meeple']",3,"['694', '899']",2
399362,lukeworthington,2011,2021-08-21,United Kingdom,['whimsicalwill'],1,[],0
412424,bazvinda,2011,2024-06-30,United Kingdom,[],0,"['3236', '3948']",2
260169,Shrike316,2009,2024-06-30,United States,"['Graftware', 'Jays Basement', 'Jumpman78', 'Robbonj']",4,['24'],1
1296940,lmcgisme,2016,2023-07-20,United States,[],0,"['577', '2122']",2
823887,rexhibitionist,2014,2024-02-23,United States,"['includingtacos', 'Servenator']",2,['1145'],1
339212,kckijana,2010,2024-06-30,United States,[],0,['1017'],1
133889,1copse,2007,2024-06-30,United States,"['1copse', 'Bankler', 'Benkyo', 'billybob0101011', 'chriswray84', 'Dilngr4', 'dkeisen', 'DodgerB', 'erinwolth', 'Frankensam', 'Frog1', 'jmdsplotter', 'JohnButterfield', 'joriswiersinga', 'RachelSimmons', 'rccourt', 'rsivel', 'SgtMaster', 'shzwtk', 'Tantris_', 'The Innocent', 'theft', 'Tom Lehmann', 'Tropicana55']",24,"['3277', '3366', '3570']",3
2068473,bleibwachlucas,2019,2023-07-19,Germany,['Dombas'],1,[],0
96925,kevinruns262,2006,2024-06-30,United States,"['busdjur', 'chadw09', 'cmmayo', 'CthulhuKid', 'davekuhns', 'Dreamwrecker', 'dustyu', 'emodiu5', 'enzo622', 'Gil Melo', 'jerdude', 'josefsallen', 'kerskine', 'kldonnelly', 'Kyle Smith', 'MAJBrown22', 'Malaiser', 'maloma', 'marnaudo', 'mo7189', 'mournful', 'ninjadorg', 'petruzzelli', 'psufan1974', 'sarebear62', 'Spukky', 'suzyvitale', 'usfbrown']",28,"['5', '1303', '1999', '2926', '3353', '3623']",6
1505153,gryzli83,2017,2024-06-30,Poland,"['andrey05', 'fizyk123', 'KasiaO', 'k_baszynska', 'lisek2000', 'madzialena7', 'medicus', 'nietutejsza', 'PyzaPyza', 'RalfMark', 'TajKoon', 'wc poland', 'Zbylut']",13,[],0
78392,Skip Olivares,2005,2024-04-23,United States,"['BigMadDrongo8', 'brokenasintended', 'GNomeOwns', 'Olvenskol', 'rarbelaez']",5,['395'],1
3755518,Mmsantos,2024,2024-06-28,United States,['Ezes1316'],1,[],0
1361109,FrostyMeeple,2016,2024-06-25,United States,"['Games 4 GeekGold', 'Hiddenagent2', 'patpend', 'TheBoardgamingGeek', 'Wizzkid']",5,"['1365', '3455']",2
1904478,hispanic,2018,2024-06-30,United States,"['cptnfunbags', 'DanCyDore']",2,[],0
377264,theatlas,2010,2024-06-30,United States,[],0,"['24', '325', '746', '1011', '1602']",5
121264,Mr Bassman,2007,2021-11-29,United States,[],0,['1049'],1
542572,flankus,2012,2024-06-30,United States,[],0,['1303'],1
1011225,dressi46,2015,2024-04-20,Spain,"['byfed', 'mazmaz', 'Nieva', 'Satanuco']",4,[],0
2799341,Leslie43,2021,2024-06-27,United States,[],0,['733'],1
309549,wameel,2010,2024-06-16,United States,['NyQuil Driver'],1,['1721'],1
1569096,red_nick,2017,2024-06-27,United Kingdom,"['Elton_Dagostino', 'InnerCitySumo', 'JoeMcMahon', 'mavhc', 'peltazoid', 'Squalidsafe', 'TheDiceCupCafe', 'ToothyWisdom']",8,"['259', '260', '477', '663', '1290', '1674', '2044', '2258', '2442', '3342', '3570', '3663', '3710', '4130']",14
13192,stephenpaget,2003,2024-06-30,United Kingdom,"['Aiken Drum', 'alexst', 'Captain Scarlet', 'eekamouse', 'emmersonpoole', 'Gordon', 'HamsterOfFury', 'MacGerdts', 'Richard Dewsbery', 'snicholson']",10,[],0
1822002,MarkoBee,2018,2024-06-29,Serbia,"['bggmarko', 'Quinns']",2,[],0
372346,sudline,2010,2024-06-30,United States,[],0,"['60', '1622', '1805', '2258', '2796']",5
899436,longblade,2014,2024-04-02,United States,[],0,['1660'],1
443258,darkgilead,2011,2024-06-30,United States,"['Capstone_Retail', 'chrislee2335', 'drye', 'kateland06', 'Pixelhook', 'TedW', 'wifwendell']",7,"['1532', '1864']",2
115882,rolnam,2006,2024-04-28,United States,"['Axtilan', 'bgallagher79', 'Infininight']",3,[],0
351544,raynbow,2010,2024-06-30,United States,"['ahabjr', 'awtyler', 'BigMike85', 'candlerocker', 'comstimpy', 'diceanddeck', 'Heeeyitslauren', 'Kestrel1', 'Nickybolas', 'unit03']",10,"['146', '360', '389', '909', '3045']",5
1641185,kevinremy,2017,2024-03-27,United States,[],0,"['1011', '3236']",2
53001,gjnave,2005,2023-11-29,United States,"['bdunkle', 'ColtsFan76', 'dcooley', 'Hawkewood', 'OwenSwart', 'paeterboy', 'rooboomr', 'yegods']",8,[],0
232682,luish,2008,2024-06-18,Brazil,"['alisonarantes', 'arturfm', 'brasileigo', 'danielcs', 'DarthMouth', 'diegosalerno', 'DrGrayrock', 'fredsacramento', 'Groozhyc', 'lbleicher', 'PSchulman', 'rsasda']",12,"['1011', '1428', '2044']",3
177513,zarfmouse,2008,2024-01-22,United States,['Ravi'],1,"['44', '70', '162', '194', '493']",5
1862491,yairdoza,2018,2024-06-30,United Kingdom,[],0,['1683'],1
34031,Andon,2004,2024-06-24,United States,"['airmarkus', 'Archinerd', 'atraangelis', 'AzizaStormward', 'Brian Sinclair', 'Chazalicious', 'DutchOrange', 'edosan', 'Ereikor', 'Floodgate', 'grafvolluth', 'Jeff V', 'jgilmour', 'Jowjow', 'Kelly Hrdina', 'mankster', 'muchomusica', 'Paulman2', 'rbelcher11', 'Royalflush', 'st1nkf15t', 'TomChick', 'UndeadViking', 'william4192', 'william_henshaw']",25,"['333', '494', '909', '1169', '1290', '1303', '1644', '1802', '2223', '2998']",10
212797,DustyDuke_II,2008,2024-01-31,United States,"['alphonsothe28th', 'connivingmole']",2,[],0
311541,jgibson2433,2010,2023-03-13,United States,['thobster'],1,[],0
2600426,vedike,2020,2024-05-02,Netherlands,[],0,['4330'],1
288942,Kjelle94,2009,2024-06-19,Belgium,"['JensVerwaest', 'kronik', 'Kweepeer', 'phoenixzeal', 'ShadyViking']",5,['1303'],1
1108256,MplsIRR,2015,2024-06-30,United States,"['Cole Wehrle', 'dominickwashington', 'engelstein', 'glynis3333', 'jhaelen', 'medailleon', 'SamHealey', 'shuushbug', 'TomVasel', 'ZeeGarcia']",10,"['148', '193', '427', '1011', '1303', '1307', '3543', '3611', '3623']",9
236848,the_purpleangel,2009,2024-04-12,United Kingdom,[],0,['663'],1
704472,pmyucps,2013,2024-06-30,United Kingdom,[],0,['1994'],1
572752,AceRimmer601,2012,2024-02-01,United States,[],0,"['1294', '1589']",2
2799340,Wiwiwam,2021,2024-06-29,Netherlands,['dahbuss'],1,"['477', '1303', '1622', '3835']",4
2819555,BLaat78,2021,2021-04-08,Netherlands,['Guru Cube'],1,[],0
259663,jbannow,2009,2023-12-03,United States,"['Friendless', 'Gamer_Dog', 'saturnkk']",3,['1180'],1
622809,LunaUA,2013,2024-06-23,United States,"['Cthulhu1', 'Engoduun', 'n00bs', 'Shamurai']",4,[],0
3147250,ALEXEY_SAVELYEV,2022,2023-10-11,Russia,['Alexander_Stolnikov'],1,[],0
1223509,URjustSOL,2016,2024-06-03,United States,[],0,['3922'],1
994078,MassoelsB,2014,2024-06-30,Belgium,"['ginrai', 'nivatra']",2,[],0
2167606,Umbro007,2019,2021-08-04,United States,[],0,['214'],1
306990,pchavez,2009,2024-03-23,United States,"['aksosa', 'anglotiger', 'Cate108', 'colleens', 'diehard4life', 'GoTeamVenture', 'historyguy71', 'Joseph Hill', 'kovalic', 'Krikkit', 'LarryKruger', 'Neumannium', 'ratpfink', 'RPGShop', 'scoutmom', 'slaqr', 'Superhawk2300', 'wilwheaton']",18,"['198', '742']",2
2776627,Bmathieu,2020,2024-06-23,Chile,['ArtEmiSa64'],1,['1987'],1
369051,Tevery Best,2010,2022-05-05,Poland,[],0,['2133'],1
389598,FinalPhalanx,2011,2024-06-29,United States,[],0,"['24', '909', '1145']",3
1045733,shoyamato,2015,2021-03-26,Taiwan,['Iukami'],1,[],0
155954,rfdoane,2007,2024-06-30,United States,"['Asyncritus', 'bsetser', 'easterc', 'Ed Beach', 'jrice', 'Mark Barker', 'mpnagel', 'stiflerdj']",8,"['19', '33', '84', '510', '903', '1293', '1691', '3303', '3396', '4194']",10
938618,Rexx17,2014,2024-02-29,United States,"['polymorpheus', 'SirTacoWatson']",2,[],0
406940,hobowire,2011,2024-06-30,United States,"['Andarel', 'deck', 'ellipses', 'gagawolala', 'Melakye', 'mkttimer', 'NuMystic', 'suddzzjr', 'word', 'ZargonDDG']",10,['2044'],1
991116,Fridaym,2014,2024-06-10,Finland,[],0,['1622'],1
274969,madslaust,2009,2024-06-30,United States,"['Razoupaf', 'SpaceAlien', 'Timobe']",3,"['1303', '2122', '3277']",3
246218,kdelp,2009,2024-06-30,United States,"['anacree', 'corross', 'jameystegmaier', 'kdelp', 'KnightsCrest', 'Peacmaker', 'rmartinc', 'slackerb', 'Valien', 'Verkisto', 'wmeadows', 'zinfandelle']",12,"['325', '1989', '2014', '2651']",4
770588,JOMAVIA,2013,2024-06-16,Germany,"['adibostan', 'BeforeYouPlay', 'bravenewworld', 'rahdo', 'slaqr', 'spelshop', 'the_canadian_gamer', 'TomVasel', 'unq_flipmo', 'zapatman', 'ZeeGarcia']",11,['1622'],1
90251,Glom,2006,2024-06-29,Sweden,"['Kilanuman', 'twinkle']",2,[],0
231613,maikeru,2008,2024-06-28,Japan,[],0,['1103'],1
1833271,boardvander,2018,2024-06-30,Chile,['Alonkura'],1,[],0
2140761,BobShick,2019,2024-06-30,United States,[],0,"['409', '3366']",2
813356,hayalet,2014,2024-06-30,Poland,['mcavity'],1,['1622'],1
1249410,Darascon,2016,2024-04-24,United States,['futiles'],1,['2774'],1
307020,gkikola,2009,2024-06-15,United States,"['chearns', 'clearclaw', 'cosine', 'EndersGame', 'Faranim', 'Friendless', 'indigopotter', 'Inkygirl', 'Octavian', 'russ', 'SixtyWATZ', 'Sphere', 'UndeadViking']",13,"['244', '746']",2
345204,evanratt,2010,2023-10-27,United States,"['Alix44', 'AmazonDeals', 'cboz27', 'DiscoCitizen', 'PewPewRobo']",5,"['24', '148', '909', '1191']",4
163942,drummiex,2007,2024-06-30,Netherlands,"['brdspl', 'Caballero', 'Evert', 'Michiel', 'santac', 'Schaapje', 'xaviar_nl']",7,"['477', '2258']",2
1313841,MHPearson LonBoardCo,2016,2022-04-19,United Kingdom,[],0,['2250'],1
845625,kane111145,2014,2024-06-27,Australia,[],0,['2998'],1
310585,vrockbhz,2010,2024-06-30,Brazil,"['alisonarantes', 'rmcorrea']",2,[],0
220203,Kurtas,2008,2024-06-28,Italy,"['dimarco70', 'Letandor', 'n_and', 'ufomar']",4,[],0
691597,sunsanvil,2013,2022-08-22,Canada,[],0,['1952'],1
1641989,Karinaw,2017,2024-06-30,Netherlands,"['OurBGStats', 'Pinkus']",2,[],0
970410,Stormrider21,2014,2021-02-11,Greece,[],0,['119'],1
889781,sadrardo,2014,2023-11-09,United States,"['bohmac', 'KatsStang', 'trawlerman']",3,['3466'],1
287101,Houtje,2009,2024-06-30,Netherlands,['Tash123'],1,['909'],1
1697049,mehmetelber,2017,2023-04-26,Germany,[],0,['414'],1
266999,Andrewey,2009,2024-06-30,Wales,[],0,"['1506', '1674']",2
2447059,Spacesickhorse,2020,2024-05-05,United Kingdom,[],0,['1303'],1
2129417,Shoujax,2019,2024-06-29,Australia,['meeplecakes'],1,[],0
391596,sirmuffinman,2011,2021-05-20,Australia,"['baydenhammond', 'Epee', 'ghettorabbi', 'hammoba', 'ividdythou', 'meng', 'Rainbow Snake', 'richardolen2']",8,"['70', '162', '1073', '1191', '1216', '1290']",6
704673,darinvg,2013,2024-06-30,United States,"['bigbadcam', 'BoardGameArena', 'ForTheWinCafe', 'munkypants', 'STYLES_DNR']",5,['2122'],1
381821,Sifravatar,2011,2024-06-30,Australia,[],0,"['234', '954']",2
1619424,jcannon,2017,2024-04-15,United States,[],0,['2000'],1
274991,Moop88,2009,2023-09-16,United Kingdom,"['feign', 'Sandman1973', 'Shaven_Wookiee', 'ZDGrant']",4,[],0
1841222,Marcelofabiano,2018,2024-06-30,Australia,"['ClaudiaSilva', 'Enzonator81', 'Killbiela']",3,[],0
1407689,lyii,2016,2024-06-30,Austria,[],0,"['909', '1303']",2
1812400,Jerry Vercella,2018,2024-06-30,United States,[],0,"['1622', '2998', '3004']",3
446620,dapperdave,2011,2024-03-11,United States,"['Ricknub', 'syeager']",2,"['1290', '1487']",2
1311106,Finite Jester,2016,2024-05-07,United States,[],0,['1303'],1
1301875,Casniz,2016,2024-05-16,Denmark,[],0,['2998'],1
318517,Le Bossu,2010,2023-06-15,Japan,[],0,['752'],1
1731830,PracticalSloth,2017,2024-06-28,Canada,"['abiblow', 'fongomongo', 'JTimmz', 'Northernism', 'TheGamersLodge']",5,['3160'],1
2778981,gloesch,2020,2024-06-30,Germany,"['Ailil', 'AlexanderKoppin', 'Boardgame_Viking', 'darkpact', 'Darksideofthedice', 'DhCoconut', 'Furchtbares Gaming', 'HansPollack', 'HatterM111', 'HBBackstar', 'Hunter_Brettspiele', 'ijoaqi', 'Jatno', 'joerg_sch', 'LeGon', 'Marco_Armbruster', 'matio2007', 'MeeplePeat', 'Norc', 'Panatzu', 'pinkyoshida', 'Port_Ellen74', 'proper22169', 'Pudig', 'Rathidragon', 'rauccius', 'rockhound1337', 'toerck', 'Treckaaa', 'WuerfelUndZucker']",30,[],0
1487571,saxwithmatt,2017,2024-05-18,Canada,"['davetompkins', 'ichin', 'jj3eng', 'Kinky_wizard', 'zanateh']",5,[],0
1637119,monacelli,2017,2024-06-30,United States,['kevinruns262'],1,"['24', '350', '477', '909', '1169', '1303', '1622', '2044', '2122', '2258', '3570', '3863']",12
1352916,oldesbois,2016,2024-01-18,Canada,"['Operreaulting1', 'Phil1221']",2,[],0
1098648,benc11,2015,2024-06-30,United Kingdom,['nickjhay'],1,"['1308', '1622', '2044', '2122', '2258', '3051']",6
1315517,xumaroo,2016,2024-02-17,United States,"['brendan126', 'jj77777', 'meeplecastle']",3,['1290'],1
1527533,doubt72,2017,2024-06-30,United States,"['captaintobs', 'casper8961', 'grapesinacake', 'jamescott', 'jp22', 'jsteel', 'LassKerr', 'lexnaum', 'MarkEJohnson', 'mbillard', 'MikeWhit', 'mk20336', 'mpogel', 'pennstatephil', 'schulzj', 'sdmers', 'tacoSEVEN', 'TimMensch', 'tonyfryer']",19,[],0
947691,Dahuke,2014,2024-06-30,New Zealand,['Merlixir'],1,['1382'],1
223978,Gamecreature,2008,2024-06-30,United States,"['jimmcmahon', 'manowarplayer']",2,['477'],1
3483379,Johnrossras,2023,2024-04-20,United States,['PipTune'],1,[],0
241184,Glad8r,2009,2024-06-27,United States,[],0,"['24', '60', '1303']",3
775391,gfseris,2013,2024-06-24,Germany,[],0,"['24', '1169']",2
219086,simonchol2000,2008,2024-06-30,United States,"['Obergruppen', 'PlanetLord']",2,[],0
422227,play4play,2011,2024-06-30,Italy,"['Agzaroth', 'alkyla', 'Amuk', 'angiolillo', 'asterix0404', 'bragozzo', 'carlyns', 'Ciaci', 'Darklaw90', 'ekung', 'Elbafo', 'FLUS', 'frunz', 'jmsr525', 'liga', 'luckyloser', 'nygma', 'Orso Del Kispios', 'Ramsey54', 'redbairon', 's83m', 'TeOoh', 'The Real Oivalf', 'TheyCallMeDado']",24,"['1303', '3570']",2
587554,wnverhoef,2012,2024-06-30,Netherlands,"['Brigit', 'Caerimonia', 'corinaac2012', 'cpawley', 'InDreXus', 'MeSoNotYou', 'MoniekV', 'redpater', 'Sjeng']",9,"['1303', '2258', '2840']",3
176072,Auricle,2007,2024-06-30,United States,"['Bankler', 'bmayer', 'cfarrell', 'chally', 'Cole Wehrle', 'DaveyJJ', 'ekted', 'fsnam', 'galfridus', 'gittes', 'Jpwoo', 'k1nu', 'mcdaldno', 'optimalbraindmg', 'Quarashi', 'qwertymartin', 'rocketkiwi', 'rocksnrolls', 'Saco Gamer', 'shreyank', 'Sphere', 'The Innocent', 'williamj35', 'zbase']",24,"['59', '139', '372', '653', '658', '2571']",6
27891,Lajos,2004,2024-06-16,Japan,"['100pcBlade', 'Admiral Fisher', 'Akke', 'Alan How', 'Alexfrog', 'amwiles', 'AnakinOU', 'andrewh63', 'Asdnart', 'atomic freak', 'Attila', 'audpopdeb', 'BaSL', 'bazik123', 'benni_jolink', 'BergBROG', 'Beyak', 'BigWoo', 'bilbopd', 'Billtje', 'Blackpope', 'BohnanZar', 'brainrob', 'bramadan', 'Brokito', 'buergerberatung', 'Caeden', 'Chrisboote', 'ciuffo', 'clearclaw', 'cloudboy', 'Coca Lite', 'Comrade_Sarayev', 'Corey Hymes', 'cornjob', 'CortexBomb', 'crackedlcd81', 'Craig Viau', 'Crazy Crocoduck', 'DarrellKH', 'David M', 'Deeevorce', 'dkeisen', 'Dohboy', 'Doomfarer', 'dougadamsau', 'Duch', 'duchamp', 'dumpty', 'DWTripp', 'easterly1', 'easypeasy', 'Edbryan', 'Eggo', 'ejvandekaa', 'ekted', 'erik2point0', 'f-p-p-m', 'fellonmyhead', 'Friendless', 'ftola', 'FuManchu', 'Gattolardo', 'hajott59', 'heccubus', 'heli', 'Hiroyuki Ueno', 'huber', 'jayjonbeach', 'jcairol', 'jcarvin', 'jgrimm', 'jgrundy', 'jhagen1908', 'JimPAX', 'kenes35', 'King Kolrabi', 'Koert', 'KompaNanzi', 'Larry Chong', 'Lars Vogt', 'Liumas', 'Lord_Piet', 'Ludwig Seitz', 'Maeglor', 'Magic Rat', 'MattDP', 'mcfer', 'McHaka', 'mcpranno', 'metobillc', 'mgringo', 'MisterCranky', 'mi_de', 'modboy', 'Mondainai', 'msaari', 'm_r_tyler', 'nerotora', 'nicolasd', 'Octavian', 'Patrion', 'pethulhu', 'PghArch', 'Phelonius', 'Philip Thomas', 'pinato', 'POvidiusNaso', 'pronoblem', 'qazlestat', 'randall', 'Rednax', 'Rickmtl29', 'robartin', 'Robert Osvalds', 'Roja', 'rynelf', 'Sancherib', 'sbszine', 'Scholle', 'Septik', 'Shade_Jon', 'shaveandahaircut', 'SimmyP', 'sisteray', 'sky1ark', 'smets', 'Soledade', 'sumo', 'sviney', 'SWANEE', 'SwedeLad', 'SybotCB', 'tac_ope_tokyo', 'TaliaIsabelle', 'taraba', 'tcomfort', 'TheCat', 'TheSolarGarlic', 'tommynomad', 'TomVasel', 'tryytty', 'ueli blum', 'Velusion', 'Venga2', 'waddball', 'Walt Mulder', 'wargamerspain', 'whlheart', 'wizardless', 'WoofWarpWeft', 'wtrollkin2000', 'yegods', 'Zelurs']",154,"['192', '459', '805', '1103']",4
494242,raptorrent,2012,2024-06-30,Hungary,[],0,['195'],1
882871,lunaticsomen,2014,2023-10-28,United States,['DamonH'],1,[],0
400702,swholmstead,2011,2023-12-09,United States,"['DarthTempest2', 'Skuz73']",2,[],0
1511614,JaqenTheRedGod,2017,2023-12-30,United States,['steele22374'],1,[],0
468136,CJM1974,2012,2022-10-14,United States,[],0,"['24', '1338']",2
