id,username,yearregistered,lastlogin,country,geekfriends,geekfriends_total,guilds,guild_total
2355715,Noraal,2019,2024-06-25,Hungary,[],0,[],0
2554456,kiplo,2020,2021-06-21,United States,[],0,[],0
877956,iamjayjay,2014,2024-06-26,Netherlands,"['JesperUU', 'nvdw85', 'pnothy', 'ruurtjan', 'verklaring', 'WilbertK']",6,"['2970', '3236']",2
1299773,Joshiswell,2016,2021-08-09,United Kingdom,[],0,['2606'],1
3111710,cjmarshall13,2021,2021-12-29,United States,[],0,[],0
119471,simonsezdie,2006,2023-05-19,United States,[],0,[],0
3545557,diablone,2023,2023-05-23,South Korea,[],0,[],0
845351,Smartyjosh,2014,2024-06-30,United States,"['Arcticfox00', 'blinks', 'clearclaw', 'Delwarris', 'keso55', 'kuhnk', 'lostdog', 'PaulaB_Ravensburger', 'rahdo', 'snicholson', 'SUZANNE425', 'TomVasel']",12,"['24', '42', '1011', '1338', '1589', '1622', '1842', '2008', '2044', '2077', '2122', '2198', '2258', '2888', '3342', '3711', '4131']",17
3682530,Bearikins2,2023,2024-03-20,United Kingdom,[],0,[],0
3459159,modusis,2023,2023-02-22,United Kingdom,[],0,[],0
3454001,aguycalledandre,2023,2024-02-01,Australia,[],0,['1303'],1
1413552,Mayer1979,2016,2024-04-02,Germany,[],0,[],0
3657678,Waves001,2023,2024-05-01,United States,[],0,[],0
2147914,traack,2019,2024-06-23,United States,[],0,[],0
3513838,cheecheetahtah,2023,2023-04-05,South Korea,[],0,[],0
2048824,dudeomagic,2019,2023-02-20,United States,[],0,[],0
2703067,Sofibel,2020,2021-06-01,Mexico,[],0,[],0
3108469,MattMole,2021,2021-12-30,New Zealand,[],0,[],0
1630141,Jamess80,2017,2023-06-30,United States,[],0,[],0
1667066,tonpy,2017,2024-06-29,Japan,[],0,[],0
393003,antsaresmall,2011,2024-06-16,United States,[],0,[],0
3767228,Pipina89,2024,2024-05-29,Spain,[],0,[],0
72286,Chuck5874,2005,2022-05-21,United States,['3j0hn'],1,['517'],1
3735613,Nivisax,2023,2023-12-23,Israel,[],0,[],0
2757720,YoungBendy,2020,2024-06-15,Australia,['GirlFromTheMoon'],1,"['182', '3368', '3842']",3
3852321,Sebajjj,2024,2024-04-10,Saudi Arabia,[],0,[],0
3876876,Graziani911,2024,2024-05-27,Italy,[],0,[],0
1363913,jonnylawd,2016,2024-06-27,Ireland,[],0,[],0
2929425,pukisrock,2021,2021-05-08,Bolivia,[],0,[],0
210652,retrumjc,2008,2021-08-28,United States,[],0,[],0
3575988,Mikegallagher,2023,2023-07-19,Canada,[],0,[],0
1724947,AstroNinjaGirl,2017,2024-06-29,Wales,[],0,[],0
1903940,jd529,2018,2021-02-22,Canada,[],0,[],0
3827522,bdgames,2024,2024-03-14,Bahamas,[],0,[],0
1781543,Arrhont,2018,2023-12-04,Russia,[],0,[],0
3799029,Elohtar,2024,2024-05-31,Spain,[],0,[],0
3714647,Joyneh810,2023,2023-12-02,United States,[],0,[],0
863188,thekux,2014,2023-10-01,United States,[],0,[],0
576972,Magnus VIII,2012,2024-06-22,Spain,"['AngelB', 'Chaugnar Faugn', 'santiangus']",3,[],0
3611742,Jamesbond0070,2023,2023-08-03,United States,[],0,[],0
3388995,Jennethier,2022,2023-01-04,United States,[],0,[],0
3922650,Karinao31,2024,2024-06-25,United States,[],0,[],0
2414301,Andrewchak,2020,2024-06-30,Canada,[],0,['2563'],1
3769314,Skulzy,2024,2024-01-17,Hong Kong,[],0,[],0
3825051,Kristartha,2024,2024-03-11,United States,[],0,[],0
3521854,akoslowski,2023,2023-05-03,United Kingdom,[],0,[],0
3472128,Brfeldens,2023,2023-03-20,Brazil,[],0,[],0
2732382,Gamma85,2020,2023-11-28,Switzerland,[],0,[],0
406110,murphm4,2011,2024-06-16,United States,[],0,[],0
500524,culloden,2012,2024-06-30,France,[],0,[],0
1497952,frostypenguinz,2017,2024-06-30,United States,"['cougarjet1', 'Gammerdinger', 'ryanstorm', 'Sutyak']",4,['1145'],1
3477521,NiceGuy202,2023,2023-03-16,United States,[],0,[],0
2957034,genederose,2021,2021-06-15,United States,[],0,[],0
1275805,zloy_rediska,2016,2021-05-01,Russia,[],0,[],0
1159913,Perico26,2015,2024-06-30,Spain,[],0,[],0
3767997,ramzo,2024,2024-06-05,Hungary,[],0,[],0
1807309,NewandForgiven,2018,2024-04-14,United Kingdom,[],0,[],0
1411168,rukuza,2016,2024-06-30,Czech Republic,"['evilariena', 'gribble', 'JeffRubinoff', 'LaughingAbdu', 'leifurah', 'marfmarf', 'Yosomono']",7,[],0
3912577,DikkeLDrieBier,2024,2024-06-26,Netherlands,[],0,[],0
1881883,Desknight,2018,2023-04-15,United States,[],0,[],0
3395417,mwcandy,2022,2023-03-22,United States,[],0,[],0
3348792,Lolipopa,2022,2023-10-26,Slovakia,[],0,[],0
362086,okkay,2010,2021-11-29,United States,[],0,[],0
3883776,Rasky44,2024,2024-06-08,Spain,[],0,[],0
2751509,Danni05,2020,2024-01-04,Austria,[],0,[],0
3514553,lllldff,2023,2023-04-06,Slovakia,[],0,[],0
928750,kouli,2014,2024-02-01,Spain,[],0,[],0
578830,Anngrybeaver,2012,2024-06-29,Ukraine,[],0,[],0
2674005,irish0323,2020,2024-06-29,United States,[],0,[],0
402251,Phortis,2011,2024-02-20,Poland,[],0,[],0
2016108,Jovine,2018,2023-10-14,United States,[],0,[],0
1003758,Stonky,2014,2023-12-04,France,[],0,[],0
1994872,cuillere2330,2018,2024-06-25,France,[],0,[],0
2919560,C_Hicks,2021,2024-06-30,New Zealand,[],0,[],0
788530,ncodedcode,2013,2024-06-30,United States,[],0,[],0
237720,chiba13,2009,2024-05-30,United States,[],0,[],0
2740805,Mattdog,2020,2023-03-14,Australia,[],0,[],0
3366355,claviert,2022,2024-05-05,Poland,[],0,[],0
766734,skullmunch,2013,2024-06-24,United Kingdom,"['Emzyburb', 'Thirsty Meeples']",2,"['1290', '1303']",2
292551,junp2008,2009,2024-06-30,South Korea,[],0,[],0
1635305,el04089,2017,2021-02-06,Greece,[],0,[],0
3103735,Roberta82,2021,2021-12-22,Italy,[],0,[],0
1708440,CROXATTO,2017,2023-10-17,France,[],0,[],0
131388,OneArmedSorcerer,2007,2023-12-15,Germany,[],0,[],0
2812480,jramate,2021,2023-11-05,Spain,[],0,[],0
2417662,A_dot_A,2020,2024-06-30,United Arab Emirates,[],0,[],0
3742585,Dreyius,2023,2023-12-28,Spain,[],0,[],0
3877786,Starm211,2024,2024-06-03,United States,[],0,[],0
2977336,Wulffire,2021,2021-07-13,United States,[],0,[],0
3579208,polydflynt,2023,2023-06-27,New Zealand,[],0,[],0
282980,makker4,2009,2024-05-29,Denmark,['Nesavi'],1,['325'],1
2636402,pmazed,2020,2024-05-19,Netherlands,[],0,[],0
2270175,Mark343,2019,2024-06-30,Germany,[],0,[],0
3917201,AntonioGamer,2024,2024-06-19,Italy,[],0,[],0
3905011,Stuntstu,2024,2024-06-06,Canada,[],0,[],0
266813,phacops,2009,2024-06-30,United States,"['AceofCase', 'jamesbob', 'johnnykat34', 'Patticus', 'scorpmrat', 'sunspoter', 'teratoma', 'TheAuthorOfOZ', 'TheEbonyTurtle']",9,"['561', '1144', '1289', '1341', '1438', '1492', '1651']",7
2979179,Rienar,2021,2024-06-30,Czech Republic,[],0,[],0
264878,buffcoat2001,2009,2021-12-26,United Kingdom,[],0,[],0
3756176,marcostakahashi,2024,2024-01-06,United States,[],0,[],0
2776011,Kovamaru,2020,2024-06-29,Spain,[],0,[],0
2859710,Bowsan,2021,2024-06-03,Netherlands,[],0,[],0
3917586,Caeseroth,2024,2024-06-22,Australia,[],0,[],0
1853246,bajisci,2018,2024-06-18,United States,"['ender123', 'MSilby', 'timsteen']",3,[],0
2926696,ambergamingissofun,2021,2024-02-19,United States,[],0,[],0
749353,anpe,2013,2024-05-19,Canada,[],0,"['98', '1191', '1622']",3
87337,Aramd,2006,2024-05-26,United States,"['Avenger', 'Camini', 'Deliverator', 'Frog', 'houjix', 'jeb6', 'mr_md', 'philfry', 'pwood']",9,[],0
1133683,adrion,2015,2024-05-04,France,[],0,[],0
527104,MadSpectre,2012,2024-06-23,United States,[],0,[],0
590127,pavlogeo,2012,2024-06-24,Greece,"['andko', 'DimitrisT', 'elminster41', 'Friedrich', 'GREEK GAMES', 'kastrologos', 'stefanmiker', 'stepal']",8,"['119', '2714']",2
321908,Professorelm,2010,2024-06-16,Italy,"['Aardvarkius', 'chicklewis', 'dasher47051', 'Malacandra', 'organo_inutile']",5,[],0
1613235,PhanSiPance,2017,2024-06-30,United States,['JVMFauction'],1,"['1294', '1303', '1597', '1648', '1903', '2198', '2295']",7
196854,vincevader,2008,2024-03-20,Brazil,[],0,[],0
3648327,fredlotow59,2023,2024-06-30,France,[],0,[],0
2994543,Ximo2018,2021,2021-08-06,Spain,[],0,[],0
161390,chief2000,2007,2024-06-30,United States,[],0,[],0
2635917,Kissinglilies,2020,2024-06-20,United States,[],0,[],0
1317630,lillythepink57,2016,2023-11-27,Australia,[],0,[],0
3476164,ShadowFyr62,2023,2023-02-22,United States,[],0,[],0
3544337,Touchdown1201,2023,2023-06-19,Thailand,[],0,[],0
595826,Bigtimer,2012,2021-08-10,United States,[],0,[],0
3791942,Albaitaria,2024,2024-06-05,Spain,[],0,[],0
3895642,Pasifisten,2024,2024-06-05,Norway,[],0,[],0
1267900,jpetersksu,2016,2024-05-06,United States,"['dentinyourhead', 'Mora Games', 'Oasis']",3,[],0
1718719,theground2,2017,2023-03-03,Brazil,[],0,[],0
1110244,CampoBasso,2015,2024-06-30,France,"['AToutHasard', 'phildarb']",2,[],0
585440,jayahre,2012,2021-02-15,United States,[],0,"['454', '1290', '1655']",3
3030032,armikus,2021,2024-06-30,Kazakhstan,[],0,[],0
2988157,Noxnox6788,2021,2021-07-28,Italy,[],0,[],0
191654,sinewave72,2008,2024-03-23,United States,"['ainya', 'dbpoe', 'DSMRONIN', 'dyepbr', 'Hawkeye77', 'hawkeyept', 'KWIJYBO2000', 'm7574', 'ntaly', 'powellmark', 'RhodesN7', 'RoamDog', 'sinewave72', 'stg3095', 'stollentroll', 'The_Schnizen']",16,['1622'],1
1501018,suzettesjw,2017,2024-01-07,Spain,[],0,['1001'],1
1176812,MasonMcCanless,2015,2024-06-30,United States,[],0,[],0
2825094,willkruss,2021,2021-01-19,Australia,[],0,[],0
1625682,MerelyRachel,2017,2024-06-30,United States,"['Nicodemus317', 'saintjimb', 'Terex', 'truckasaurus', 'Tubularocity', 'wantsatruck']",6,"['24', '1338', '2581', '2584', '3278', '4131', '4193']",7
1124726,JoYo1298,2015,2024-06-08,United States,[],0,[],0
3416326,Anor88,2022,2023-01-04,Indonesia,[],0,[],0
960143,Jomatrac,2014,2023-12-25,Germany,[],0,[],0
1519379,Deloziej,2017,2024-06-23,United States,[],0,[],0
559069,necron,2012,2024-06-25,Japan,[],0,[],0
459869,pcfrederick,2012,2023-03-19,United States,[],0,"['1303', '1329', '1999']",3
3702752,nsniper101,2023,2023-11-17,United States,[],0,[],0
3562639,IAmFluxUK,2023,2023-08-05,United Kingdom,[],0,[],0
1698801,browneyedpurpledaisy,2017,2021-10-13,United States,[],0,[],0
960921,Asmodee07,2014,2021-01-26,Belgium,[],0,[],0
485882,hunbled,2012,2024-01-03,Hungary,[],0,[],0
2253728,Kugayl,2019,2024-06-23,Germany,['Wolfgang_Sch'],1,[],0
3559156,Endin,2023,2023-05-30,Philippines,[],0,[],0
3683515,SWHjraven13,2023,2023-12-01,United States,[],0,[],0
2912619,Nahuolmos,2021,2021-04-17,Argentina,[],0,[],0
3140088,Hrulia,2022,2023-11-05,Ukraine,[],0,[],0
3048398,fearedhiatus,2021,2021-11-01,United States,[],0,[],0
414687,Harrycover,2011,2024-06-30,France,"['DocGuillaume', 'Duncan', 'fdubois', 'Kenran', 'sathimon']",5,['1303'],1
3908501,ethernz,2024,2024-06-13,New Zealand,[],0,[],0
3321127,ArtOfPicasso,2022,2023-06-02,Malaysia,[],0,[],0
681134,HoboOrganFarmer,2013,2021-11-24,United States,[],0,[],0
2022814,raseva5,2019,2023-06-11,Spain,[],0,[],0
398506,stephenmcassady,2011,2023-10-24,United States,"['adummy', 'DragonMommy', 'gremlin76', 'JusticeProctor', 'Major Sparks', 'pfctsqr', 'ttavenner', 'ttierno2']",8,"['837', '1479']",2
1522312,Beauhemoth,2017,2021-03-06,Australia,[],0,[],0
2717041,Midalala,2020,2021-01-09,Hungary,[],0,[],0
3431599,allangtrs,2023,2023-01-24,Brazil,[],0,[],0
1156298,MHorwell,2015,2024-06-11,United Kingdom,[],0,[],0
3781244,ekonomoung,2024,2024-02-28,Greece,[],0,[],0
3732206,REAIXION,2023,2023-12-19,Turkey,[],0,[],0
1717883,Dezlin,2017,2024-03-13,Canada,[],0,[],0
874826,scriptx,2014,2024-05-30,Indonesia,[],0,[],0
1669792,Pipilio,2017,2021-08-21,Spain,[],0,[],0
1497592,Bugfaze,2017,2024-06-23,Denmark,[],0,[],0
3728014,Ftb89,2023,2024-01-07,Italy,[],0,[],0
2767586,Maldax,2020,2021-05-18,United Kingdom,[],0,[],0
222108,imndgoh,2008,2021-01-16,Singapore,[],0,['249'],1
1328350,bohemondAJE,2016,2023-06-10,Canada,[],0,[],0
3724562,Clem9,2023,2024-06-21,France,[],0,[],0
2902736,breakfastattiffanys,2021,2024-06-30,United States,[],0,[],0
3224940,kwasten,2022,2024-06-30,Sweden,[],0,[],0
3771558,Pukklein,2024,2024-04-08,Netherlands,[],0,[],0
3816741,QiuBi,2024,2024-03-16,Germany,[],0,[],0
2383363,ManiacRafa,2020,2023-10-19,Portugal,[],0,[],0
658609,Jay Red Eye,2013,2024-06-30,United States,"['aboardgamebarrage', 'andrewyacovone', 'aslaksen', 'Bendelker', 'benisace', 'berly24', 'BurnsideBH', 'CakeSmasher', 'captainraffi', 'Cephalofair', 'charlest', 'chewbacca390', 'ChimBlade', 'cjhull67', 'Defender390', 'discriminatingGamer', 'djfooboo', 'dkingnu', 'dougadamsau', 'Drakkenstrike', 'eapeas', 'eekamouse', 'EricHogue', 'fredericksle', 'Gyges', 'Horushood', 'jaceycole', 'jakefrydman', 'JM Bosch', 'jonpurkis', 'jwgeist00', 'KChezwick', 'markbesada', 'marnaudo', 'mattamd', 'MattDP', 'mawilson4', 'MikeDiLisio', 'montag451degrees', 'mrdrofficer', 'Murraculous', 'NateStraight', 'nisanchez', 'NoPunIncluded', 'PaulGrogan', 'pootify', 'Quinns', 'qwertymartin', 'rahdo', 'rapierdwit', 'SassierRabbit', 'Schreinereiner', 'scottdarrington', 'Slayn000', 'svinepelz', 'The Innocent', 'thomasdean007', 'TomVasel', 'trilamb', 'TyDeL', 'VWValker', 'ZeeGarcia']",62,"['1145', '1290', '2576', '3209', '3236', '3250', '3441', '3566', '3948']",9
184272,RECIVS,2008,2024-06-30,Mexico,[],0,[],0
1754509,FlyingBeagle,2018,2024-02-12,Belgium,[],0,[],0
3891527,Milo_fp,2024,2024-06-29,United Kingdom,[],0,[],0
3629547,prasigit,2023,2023-08-25,Indonesia,[],0,[],0
3780643,McDee_Board,2024,2024-01-28,United Arab Emirates,[],0,[],0
820289,sbwilliams15,2014,2024-06-25,United States,"['AaronStrohl', 'aboardgamebarrage', 'amavric', 'Aref24', 'Code_Rocker', 'Cole Wehrle', 'eapeas', 'enzo622', 'Fusionpro', 'Ginzen', 'gohawks', 'Gyges', 'halfchickenhalfsteak', 'hevmetal18', 'Iskreemman', 'J_3MBG', 'Mahgeetah', 'markbesada', 'MichaelBoehnlein', 'mmmbraaains', 'Nillies', 'NoPunIncluded', 'OMD56', 'PaulGrogan', 'Quinns', 'qwertymartin', 'RBaron11', 'Rontuaru', 'RusZap', 'Scawt', 'TDaver', 'thdomer13', 'The Innocent', 'trauma14']",34,"['1303', '2044', '3124', '3250', '3570', '3627', '3948']",7
3478233,BreachedCheeks,2023,2024-04-25,United States,[],0,[],0
3401830,B_Laci,2022,2024-01-01,Hungary,[],0,[],0
3290009,AmiTTG,2022,2023-04-04,Ireland,[],0,[],0
830524,robinhbchic,2014,2024-06-26,United States,[],0,[],0
2203966,BearThreat,2019,2021-02-16,United States,[],0,[],0
3694919,Lilyelisabeth,2023,2024-06-28,United States,[],0,[],0
1234188,DGenerateKane,2016,2024-01-09,United States,[],0,[],0
3922575,ria_17,2024,2024-06-25,Canada,[],0,[],0
3589164,luxx2500,2023,2023-07-17,United States,[],0,[],0
681248,Southy,2013,2023-03-16,United Kingdom,[],0,['3354'],1
2597053,Eigen_,2020,2024-04-27,United States,[],0,[],0
3614832,Woolie2302,2023,2024-06-24,Austria,[],0,[],0
315556,pcktlnt,2010,2022-08-05,United States,[],0,"['193', '477', '909', '1303', '1329', '1999']",6
3070637,Tiemarion,2021,2021-11-14,France,[],0,[],0
3799669,Jeffscenas,2024,2024-06-27,Mexico,[],0,[],0
3912,Sniffnoy,2002,2024-03-25,United States,[],0,[],0
3893318,Hamstersoup,2024,2024-06-30,Canada,[],0,[],0
1713742,slayerof666,2017,2021-07-11,United States,[],0,['3354'],1
3133348,Cestrelia,2022,2024-06-30,Netherlands,[],0,[],0
2376108,PsychoPopcorn,2019,2021-02-06,Romania,['Lustmord'],1,[],0
465993,Fraggle27350,2012,2021-01-01,France,[],0,[],0
83125,jollyboy42,2006,2023-01-02,United States,['Grahamtastic'],1,[],0
3475822,BreadB0i,2023,2024-06-25,United States,[],0,[],0
3773174,Swhitey7,2024,2024-06-29,United States,[],0,[],0
3402884,Nenavizhu_paroli,2022,2023-01-27,Russia,[],0,[],0
2901971,klaasnachtergaele,2021,2021-04-06,Belgium,[],0,[],0
1477504,NateisGreat88,2017,2024-06-22,United States,[],0,[],0
805375,Luxyr,2013,2023-01-22,United States,[],0,[],0
985333,LennyLeak,2014,2023-05-10,Denmark,[],0,[],0
3575157,ONelly,2023,2024-06-20,Germany,[],0,[],0
93300,t.a.blomqvist,2006,2024-04-08,Finland,[],0,[],0
3524323,Tawang,2023,2023-04-16,Australia,[],0,[],0
116726,KillerTaco,2006,2024-06-23,United States,"['alfseegert', 'alphabus', 'archit3uthis', 'arrgames', 'AtomStorageBox', 'bobr56', 'Brother Jim', 'Captain_Frisk', 'Common Man Games', 'costguy', 'crazytalk', 'Csigs', 'derim', 'dokmatrix', 'EmperorZeb', 'firepile', 'Fyzzle', 'GilvanBlight', 'Gospel X', 'greengow', 'Hectarion', 'hskrfn822', 'jonathanbeall', 'JoystickZ', 'justindfarr', 'Kotzen', 'lostcymbrogi', 'markus_kt', 'mckeon13', 'miah999', 'moremonkeys138', 'NSF Games', 'ophelialit', 'PBeakley', 'R_Flagg', 'Schpenke', 'ShadrachAnki', 'shell42970', 'squarepegsys', 'trif', 'trollitc', 'Vesper', 'wubbins']",43,"['1169', '1303']",2
3724385,vangorppe,2023,2024-05-25,Belgium,[],0,[],0
2977494,Kharchieff,2021,2023-02-19,Belgium,[],0,[],0
1206216,Coxerino,2015,2021-11-03,Germany,['jan_hepke'],1,['1303'],1
3900852,kiwiluvr,2024,2024-06-02,United States,[],0,[],0
3660174,Grazy,2023,2023-10-01,Italy,[],0,[],0
3513620,Fraedoxa,2023,2024-03-25,France,[],0,[],0
2663412,HillviewPublishing,2020,2023-08-07,United States,[],0,[],0
3054866,Kickass76,2021,2021-10-27,France,[],0,[],0
2828798,korenbence,2021,2024-02-04,Hungary,['Olplyn'],1,[],0
7154,Christine Biancheria,2003,2024-06-30,United States,"['A Strange Aeon', 'assbinator', 'Backlash27', 'berly24', 'Bruce Linsey', 'burrie', 'caesarmom', 'candidrum', 'cbazler', 'cbrua', 'Christine Biancheria', 'Christo', 'chriswray84', 'Chuck Singer', 'Craig Viau', 'dougadamsau', 'dwarf', 'eekamouse', 'Eric Brosius', 'fbranham', 'GameMasterX0', 'Glamorous Mucus', 'Goatcabin', 'Great Dane', 'Grudunza', 'happyjosiah', 'hummeljt', 'JasonMatthews', 'jcarvin', 'jody', 'JohnMothra', 'Jonathan Degann', 'kgnunn', 'kvn299', 'MammothBus', 'Manbot', 'marclar', 'Mario Pawlowski', 'MarkEJohnson', 'marnaudo', 'milenaguberinic', 'MisterCranky', 'mkgray', 'montsegur', 'Octavian', 'PghArch', 'punkin312', 'rahdo', 'rhopkins', 'Soledade', 'sos1', 'StormKnight', 'sumo', 'swampwallaby', 'tiagoVIP', 'TomVasel', 'UniversalHead', 'Walt Mulder', 'Watch It Played', 'Windopaene', 'WittyreaderLI', 'zenmazster', 'zezzo']",63,[],0
3664897,Topolino98,2023,2024-01-01,United States,[],0,[],0
3925571,Manimoon,2024,2024-06-28,Mexico,[],0,[],0
3732648,curiousimager,2023,2023-12-31,United States,[],0,[],0
3465945,msimonjure,2023,2023-02-11,Argentina,[],0,[],0
3650212,mcelroycorey,2023,2023-12-29,United States,[],0,[],0
16661,dalinski,2003,2022-08-15,New Zealand,[],0,['2050'],1
3566215,RobinHdJr,2023,2024-06-28,United States,[],0,[],0
3647043,lued,2023,2023-09-14,Argentina,[],0,[],0
1302380,Thimbronj,2016,2021-12-28,United Kingdom,[],0,"['855', '2633', '2757']",3
3570012,jslm2023,2023,2023-06-13,Argentina,[],0,[],0
3668156,Crash3990,2023,2023-10-09,United States,[],0,[],0
847041,Kaspervandervaart,2014,2024-06-21,Netherlands,[],0,[],0
3824561,ThirdShade,2024,2024-06-24,Poland,[],0,[],0
3686108,Blankayyy,2023,2023-10-30,Belgium,[],0,[],0
2830000,bansheetim,2021,2024-06-21,Hong Kong,[],0,[],0
3313301,OxfordCalc,2022,2024-06-30,United States,[],0,"['454', '909', '1303', '2122', '3948', '4297']",6
323184,Spaceowl,2010,2024-03-03,United Kingdom,[],0,[],0
3548300,xkerix,2023,2024-03-03,United States,[],0,[],0
3448338,aatc,2023,2024-03-20,United States,[],0,[],0
3665214,BeachHouseGames,2023,2023-10-11,United States,[],0,[],0
220801,teeroz,2008,2024-05-11,South Korea,[],0,[],0
3004017,Ixiter,2021,2021-08-18,Spain,[],0,[],0
1437235,AntonioL,2016,2023-05-13,Italy,[],0,[],0
269514,LineOf7s,2009,2024-06-30,Australia,"['AllOfTheD', 'Astinsinius', 'Autoduelist', 'Friendless', 'Gelbiche', 'itmo', 'jadefire305', 'Jayolas', 'keithdone', 'kittenmcgowan', 'liquid9000', 'Neil Thomson', 'Ormocea', 'ruckage', 'Sphere', 'Stuzz', 'TheBauerofPower']",17,"['24', '182', '220', '1648', '3006', '3182', '3368', '3543', '3570']",9
579140,Corellian Pirate,2012,2023-04-25,United States,"['CorsetNoir', 'Farsol']",2,[],0
3498710,Sylarz,2023,2023-03-20,Netherlands,[],0,[],0
3442414,Glurpz,2023,2023-01-19,Sweden,[],0,[],0
3058877,Spaige77,2021,2021-11-27,United States,[],0,[],0
3749149,Madalinabalan,2024,2024-01-01,Romania,[],0,[],0
433891,Hunsidian,2011,2024-03-12,Hungary,['Hipphappsero'],1,[],0
3820167,slossen2,2024,2024-03-06,Switzerland,[],0,[],0
3365682,Adrimike,2022,2024-04-20,France,[],0,[],0
3821063,Reaswon,2024,2024-03-29,Turkey,[],0,[],0
3320648,Pluutje,2022,2023-04-10,Netherlands,[],0,[],0
1696873,KippCannon,2017,2024-02-20,United States,[],0,[],0
215963,raile,2008,2024-06-29,United States,"['aaarg_ink', 'abengston', 'agampher', 'aggieamy', 'aggieflyboy', 'Aurendrosl', 'bigchief', 'BlueWaldo', 'chadcook', 'chaddyboy_2000', 'chicagometh', 'chriswray84', 'civplayer', 'daveo1234', 'emanueladams', 'EnemyAce', 'frailn', 'garygarison', 'Grey Dragon', 'Griffondj', 'includingtacos', 'jehayward', 'Jim40percent', 'johncarlton', 'jwallerrocks', 'Kevin in Kansas', 'Matthias_K', 'maxkreutzer', 'mechanikhil', 'munihack75', 'NateStraight', 'necio', 'nwoninja', 'oicu12b12', 'opks22', 'rampantdragon', 'rdrews', 'RiceAddict', 'royaljayhawk', 'San Il Defanso', 'sibanate', 'svalladolid', 'tcollett', 'terrymoto', 'TheDarkKnight', 'TiwazTyrsfist', 'TomVasel', 'trenttsd', 'trixie1129', 'tuneloon', 'Wocket', 'yatsuatari', 'yodajacobs', 'zaksd', 'ZeeGarcia', '_The_Inquiry_']",56,"['24', '256', '746', '950', '1164', '1247', '1267', '1516', '1731']",9
92331,culo,2006,2024-06-06,Italy,[],0,[],0
2919408,melvia14,2021,2023-04-26,United States,[],0,[],0
1346266,thejiv,2016,2024-01-20,United States,[],0,"['477', '1303', '2600', '2912', '2929']",5
3417723,LittleBeccy,2022,2023-03-23,Australia,[],0,['4122'],1
2886219,Mgeo,2021,2021-03-18,Canada,[],0,[],0
433343,rosary708,2011,2024-06-30,Japan,[],0,[],0
388756,phubbard,2011,2024-04-09,United Kingdom,[],0,['259'],1
2473716,boardgamesfrancesco,2020,2024-06-28,Italy,[],0,[],0
309658,Mister_Matthew,2010,2024-06-07,United States,['KenyaPurrz4Me'],1,[],0
882274,zacgree,2014,2024-06-30,United States,"['Ajlaursen', 'brotherben15', 'CougarX9', 'pishposh', 'staylor598', 'StormbringerGT', 'stubz88']",7,"['2102', '3437']",2
3676807,Ulricpriester,2023,2023-11-04,Germany,[],0,[],0
390704,koby,2011,2024-06-20,Italy,[],0,[],0
1368898,ElioBena,2016,2024-06-22,Brazil,[],0,[],0
2872676,CesarSanchez,2021,2024-02-17,Mexico,[],0,[],0
1777156,raptor002z,2018,2024-06-30,Hungary,['Ivadek'],1,[],0
294982,PrinceHomer,2009,2023-03-13,Canada,"['Coudloc', 'DanyBoyQc', 'filiat00', 'gjans', 'Jean Lachapelle', 'madp3', 'Naco', 'slapointe11']",8,[],0
1612298,Kitsuki,2017,2024-06-30,Scotland,[],0,"['2258', '3209']",2
176769,Molzar,2007,2024-01-08,United States,"['epicyclist', 'jilko']",2,"['24', '325', '576']",3
406745,Hidetoshi,2011,2024-06-30,Poland,"['AdeptusAce', 'Catrine', 'Dock626', 'Malec3ppXW', 'MichallusTG', 'Muyten', 'nafodustet', 'nidhog', 'szybka', 'vintersphrost']",10,[],0
1685364,KillerTheremin,2017,2024-05-12,United States,['Fat Tony'],1,[],0
1902366,XKid95,2018,2023-05-01,United States,[],0,[],0
1557568,Hulmej,2017,2024-01-05,United Kingdom,[],0,[],0
1952648,Worldk3eper,2018,2023-10-30,Austria,[],0,[],0
480991,desmondx,2012,2024-06-12,Russia,"['annd7', 'Darth_Maharius', 'djfranky', 'gobaith', 'ZoRDoK', '_hk_']",6,[],0
3452057,Randomdungeonlord,2023,2023-01-28,United States,[],0,[],0
3767309,Jabobi,2024,2024-01-15,Sweden,[],0,[],0
716626,quaendryl,2013,2024-03-22,Switzerland,[],0,[],0
2755571,IndianaMoans,2020,2024-06-26,Switzerland,['smellybarnacle'],1,[],0
257275,gimli043,2009,2024-06-30,Germany,"['Johann Ludwig', 'Kaitschi', 'Olli308']",3,[],0
1729900,KeileukeKristel,2017,2024-06-30,Netherlands,"['DutchJarad', 'MarcoDeGier', 'NikkiKop', 'Zetchen']",4,[],0
162543,KezusKrijst,2007,2024-06-30,Netherlands,"['16 Ft Pauly', 'chongheinrich', 'Delphi', 'eduart', 'Elisaveta', 'EuropaExpress', 'HilkMAN', 'McGill', 'moorwild', 'Narl', 'Phoenix010', 'Psychonaut', 'rober', 'Robert C', 'Seabie', 'SKABRAM1', 'supersjakie', 'turtlecolor', 'wymanic', 'Ylvao']",20,"['24', '612', '1338', '1964']",4
3748838,KingsDotter,2024,2024-01-01,United States,[],0,[],0
3709041,neilime,2023,2023-12-18,Belgium,[],0,[],0
1519690,varoadstter,2017,2021-02-16,United States,[],0,[],0
3754914,kiwivandal,2024,2024-01-05,United States,[],0,[],0
